InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
578833,21944,KITTENS DESIGN FLANNEL,1,11/25/2011 15:23,1.63,NA,United Kingdom
573576,84378,SET OF 3 HEART COOKIE CUTTERS,3,10/31/2011 14:09,2.46,14096,United Kingdom
572758,21906,PHARMACIE FIRST AID TIN,2,10/25/2011 18:39,13.29,NA,United Kingdom
562113,15058A,BLUE POLKADOT GARDEN PARASOL,1,8/2/2011 16:11,10.79,NA,United Kingdom
568710,21175,GIN + TONIC DIET METAL SIGN,2,9/28/2011 15:42,2.55,14649,United Kingdom
571061,21876,POTTERING MUG,1,10/13/2011 14:33,3.29,NA,United Kingdom
574710,21159,MOODY BOY  DOOR HANGER ,4,11/6/2011 14:17,0.39,15427,United Kingdom
577078,21739,COSY SLIPPER SHOES SMALL GREEN,2,11/17/2011 15:17,2.46,NA,United Kingdom
558614,23141,TRIPLE WIRE HOOK PINK HEART,3,6/30/2011 15:56,4.13,NA,United Kingdom
541421,47504K,ENGLISH ROSE GARDEN SECATEURS,3,1/17/2011 17:44,3.29,NA,United Kingdom
541262,35921,EASTER BUNNY HANGING GARLAND,2,1/16/2011 15:50,1.25,18069,United Kingdom
540096,17091J,VANILLA INCENSE IN TIN,72,1/4/2011 15:43,0.38,13253,United Kingdom
537041,84924A,WAKE UP COCKEREL CALENDAR SIGN ,1,12/5/2010 10:36,3.75,16033,United Kingdom
570872,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,10/12/2011 16:40,1.25,NA,United Kingdom
553876,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,5/19/2011 14:45,4.95,16463,United Kingdom
565460,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,9/5/2011 9:24,1.65,16843,United Kingdom
576840,21212,PACK OF 72 RETROSPOT CAKE CASES,1,11/16/2011 15:23,1.25,NA,United Kingdom
543464,21988,PACK OF 6 SKULL PAPER PLATES,12,2/8/2011 14:15,0.85,16779,United Kingdom
536394,22652,TRAVEL SEWING KIT,20,12/1/2010 10:39,1.65,13408,United Kingdom
574340,22865,HAND WARMER OWL DESIGN,5,11/4/2011 10:08,2.1,17377,United Kingdom
580367,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,12/2/2011 16:39,2.46,NA,United Kingdom
578757,23126,FELTCRAFT GIRL AMELIE KIT,1,11/25/2011 11:41,4.95,12748,United Kingdom
566520,22329,ROUND CONTAINER SET OF 5 RETROSPOT,2,9/13/2011 11:26,1.65,17757,United Kingdom
547247,22077,6 RIBBONS RUSTIC CHARM,12,3/22/2011 9:01,1.65,18225,United Kingdom
552297,21524,DOORMAT SPOTTY HOME SWEET HOME,2,5/8/2011 14:10,7.95,15092,United Kingdom
570287,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,10/10/2011 11:37,1.25,17425,United Kingdom
576618,15039,SANDALWOOD FAN,1,11/15/2011 17:00,1.63,NA,United Kingdom
548166,20711,JUMBO BAG TOYS ,1,3/29/2011 13:45,4.13,NA,United Kingdom
554942,23084,RABBIT NIGHT LIGHT,2,5/27/2011 14:01,2.08,17841,United Kingdom
569254,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,10/3/2011 11:00,3.95,18116,United Kingdom
575490,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,11/9/2011 17:44,2.1,15031,United Kingdom
574861,22692,DOORMAT WELCOME TO OUR HOME,1,11/7/2011 12:24,8.25,17368,United Kingdom
581217,22585,PACK OF 6 BIRDY GIFT TAGS,5,12/8/2011 9:20,2.46,NA,United Kingdom
537666,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,12/7/2010 18:36,5.91,NA,United Kingdom
552969,22822,CREAM WALL PLANTER HEART SHAPED,4,5/12/2011 13:37,5.95,14021,United Kingdom
544915,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2/24/2011 15:41,2.55,13777,United Kingdom
563351,22082,RIBBON REEL STRIPES DESIGN ,15,8/15/2011 14:17,1.65,16902,United Kingdom
565155,22781,GUMBALL MAGAZINE RACK,12,9/1/2011 14:58,6.75,16672,United Kingdom
559929,16161P,WRAP ENGLISH ROSE ,25,7/14/2011 9:10,0.42,14265,Unspecified
574734,22307,GOLD MUG BONE CHINA TREE OF LIFE,6,11/6/2011 15:20,1.06,15025,United Kingdom
546163,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,3/10/2011 10:03,2.95,17377,United Kingdom
573109,48188,DOORMAT WELCOME PUPPIES,10,10/27/2011 15:19,7.08,15144,United Kingdom
552320,21558,SKULL LUNCH BOX WITH CUTLERY ,6,5/9/2011 8:26,2.55,13985,United Kingdom
574587,22416,SET OF 36 SPACEBOY PAPER DOILIES,12,11/6/2011 10:29,1.45,14936,Channel Islands
541587,47422,ASSORTED MONKEY SUCTION CUP HOOK,2,1/19/2011 14:39,0.42,17841,United Kingdom
542107,22417,PACK OF 60 SPACEBOY CAKE CASES,1,1/25/2011 13:38,0.55,16222,United Kingdom
558240,23078,ICE CREAM PEN LIP GLOSS ,2,6/27/2011 15:27,2.46,NA,United Kingdom
565232,22195,LARGE HEART MEASURING SPOONS,2,9/2/2011 9:30,3.29,NA,United Kingdom
551192,84946,ANTIQUE SILVER T-LIGHT GLASS,12,4/27/2011 10:54,1.25,16188,United Kingdom
554106,22333,RETROSPOT PARTY BAG + STICKER SET,8,5/22/2011 14:05,1.65,12710,Germany
572241,85054,FRENCH ENAMEL POT W LID,6,10/21/2011 15:20,2.95,12712,Germany
561925,21213,PACK OF 72 SKULL CAKE CASES,72,8/1/2011 12:28,0.55,16551,United Kingdom
563699,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,8/18/2011 13:47,2.95,13381,United Kingdom
568188,21790,VINTAGE SNAP CARDS,5,9/25/2011 14:33,0.85,16049,United Kingdom
563454,48187,DOORMAT NEW ENGLAND,8,8/16/2011 14:41,7.95,13305,United Kingdom
570690,21981,PACK OF 12 WOODLAND TISSUES ,1,10/11/2011 16:37,0.83,NA,United Kingdom
569629,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,10/5/2011 11:37,0.29,15249,United Kingdom
548203,22148,EASTER CRAFT 4 CHICKS ,81,3/29/2011 16:40,4.95,NA,United Kingdom
562213,21212,PACK OF 72 RETROSPOT CAKE CASES,6,8/3/2011 13:39,0.55,13975,United Kingdom
551163,22974,CHILDRENS DOLLY GIRL MUG,2,4/26/2011 15:52,1.65,12573,France
567656,22512,DOORSTOP RACING CAR DESIGN,2,9/21/2011 14:40,7.46,14096,United Kingdom
544062,21930,JUMBO STORAGE BAG SKULLS,2,2/15/2011 13:19,1.95,15311,United Kingdom
571938,22418,10 COLOUR SPACEBOY PEN,48,10/20/2011 9:32,0.85,13669,United Kingdom
573143,23567,EGG CUP HENRIETTA HEN PINK,12,10/27/2011 17:56,1.25,13098,United Kingdom
560089,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,7/14/2011 16:45,0.85,12748,United Kingdom
549130,22457,NATURAL SLATE HEART CHALKBOARD ,3,4/6/2011 15:02,2.95,14701,United Kingdom
570197,21628,TRIANGULAR POUFFE VINTAGE ,1,10/7/2011 15:45,14.95,13755,United Kingdom
540026,84356,POMPOM CURTAIN,7,1/4/2011 13:25,5.91,NA,United Kingdom
549524,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,1,4/8/2011 15:42,5.79,NA,United Kingdom
555260,22413,METAL SIGN TAKE IT OR LEAVE IT ,5,6/1/2011 15:34,2.95,13263,United Kingdom
549222,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,4/7/2011 10:43,1.25,12347,Iceland
572317,22818,CARD CHRISTMAS VILLAGE,12,10/23/2011 16:13,0.42,14629,United Kingdom
564534,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,8/25/2011 15:09,0.55,12748,United Kingdom
548716,22602,RETROSPOT WOODEN HEART DECORATION,12,4/3/2011 15:50,0.85,14023,United Kingdom
536945,21830,ASSORTED CREEPY CRAWLIES,24,12/3/2010 12:24,0.42,14083,United Kingdom
540355,22112,CHOCOLATE HOT WATER BOTTLE,20,1/6/2011 15:11,5.91,NA,United Kingdom
570598,21175,GIN + TONIC DIET METAL SIGN,12,10/11/2011 11:55,2.55,14175,United Kingdom
561867,23199,JUMBO BAG APPLES,6,7/31/2011 10:59,2.08,16931,United Kingdom
549528,21422,,-55,4/8/2011 16:44,0,NA,United Kingdom
559506,22470,HEART OF WICKER LARGE,1,7/8/2011 15:17,5.79,NA,United Kingdom
570168,23077,DOUGHNUT LIP GLOSS ,20,10/7/2011 14:05,1.25,17596,United Kingdom
542812,22956,36 FOIL HEART CAKE CASES,1,2/1/2011 11:21,2.1,14850,United Kingdom
573387,22996,TRAVEL CARD WALLET VINTAGE TICKET,1,10/30/2011 14:33,0.42,15054,United Kingdom
580652,21286,RETROSPOT CANDLE  LARGE,36,12/5/2011 13:33,0.59,17511,United Kingdom
538995,22198,LARGE POPCORN HOLDER ,24,12/15/2010 12:05,1.65,13458,United Kingdom
568895,21900,"KEY FOB , SHED",4,9/29/2011 13:11,0.65,15356,United Kingdom
580399,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,2,12/4/2011 11:45,1.95,13471,United Kingdom
539958,22280,POCKET BAG PINK PAISELY BROWN SPOT,7,12/23/2010 13:26,0.85,NA,United Kingdom
553162,84251C,"GREETING CARD, TWO SISTERS.",1,5/13/2011 15:53,0.83,NA,United Kingdom
562528,85066,CREAM SWEETHEART MINI CHEST,2,8/5/2011 13:52,12.75,12610,Italy
568328,23005,TRAVEL CARD WALLET I LOVE LONDON,48,9/26/2011 14:06,0.42,18016,United Kingdom
538349,84970S,HANGING HEART ZINC T-LIGHT HOLDER,4,12/10/2010 14:59,2.13,NA,United Kingdom
543309,22918,HERB MARKER PARSLEY,1,2/7/2011 12:05,0.65,18118,United Kingdom
579154,22726,ALARM CLOCK BAKELIKE GREEN,3,11/28/2011 13:27,3.75,17218,United Kingdom
570442,22355,CHARLOTTE BAG SUKI DESIGN,1,10/10/2011 14:37,0.85,16549,United Kingdom
569000,85019B,BLOSSOM  IMAGES NOTEBOOK SET,24,9/29/2011 17:36,1.25,17015,United Kingdom
570186,22653,BUTTON BOX ,10,10/7/2011 15:01,1.95,17509,United Kingdom
550470,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,6,4/18/2011 13:49,1.8,NA,United Kingdom
579196,23167,SMALL CERAMIC TOP STORAGE JAR ,4,11/28/2011 15:54,1.63,14096,United Kingdom
569667,23228,FILIGREE HEART BIRD WHITE ,24,10/5/2011 13:42,1.25,17521,United Kingdom
542601,35241,ENAMEL BLUE RIM BISCUIT BIN,2,1/30/2011 11:52,4.95,16897,United Kingdom
551817,84879,ASSORTED COLOUR BIRD ORNAMENT,8,5/4/2011 11:50,1.69,17974,United Kingdom
567853,23550,WRAP ALPHABET POSTER  ,25,9/22/2011 13:31,0.42,15484,United Kingdom
C539291,22178,VICTORIAN GLASS HANGING T-LIGHT,-3,12/16/2010 16:42,1.25,18075,United Kingdom
558442,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,1,6/29/2011 13:10,3.25,15537,United Kingdom
536532,21506,"FANCY FONT BIRTHDAY CARD, ",12,12/1/2010 13:24,0.42,12433,Norway
579177,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,11/28/2011 14:53,3.75,13089,United Kingdom
574670,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,11/6/2011 12:20,0.55,12838,United Kingdom
581215,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,36,12/8/2011 9:05,3.29,13408,United Kingdom
567668,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,4,9/21/2011 15:29,3.29,NA,United Kingdom
553718,22698,PINK REGENCY TEACUP AND SAUCER,1,5/18/2011 16:14,5.79,NA,United Kingdom
543973,84800L,LARGE WHITE/PINK ROSE ART FLOWER,6,2/14/2011 15:15,2.12,17571,United Kingdom
557322,21877,HOME SWEET HOME MUG,24,6/20/2011 9:04,1.25,17444,Canada
536569,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,2,12/1/2010 15:35,2.55,16274,United Kingdom
556942,84991,60 TEATIME FAIRY CAKE CASES,24,6/15/2011 16:42,0.55,14222,United Kingdom
555232,21892,TRADITIONAL WOODEN CATCH CUP GAME ,30,6/1/2011 12:33,1.25,14597,United Kingdom
540238,20866,BLUE ROSE FABRIC MIRROR,2,1/5/2011 14:44,0.85,NA,United Kingdom
578926,22113,GREY HEART HOT WATER BOTTLE,1,11/27/2011 12:24,4.25,18156,United Kingdom
562276,21212,PACK OF 72 RETROSPOT CAKE CASES,24,8/4/2011 10:23,0.55,17735,United Kingdom
555835,21059,PARTY INVITES DINOSAURS,1,6/7/2011 12:34,0.85,14525,United Kingdom
554080,22993,SET OF 4 PANTRY JELLY MOULDS,3,5/22/2011 11:42,1.25,16931,United Kingdom
552539,84836,ZINC METAL HEART DECORATION,12,5/10/2011 10:17,1.25,NA,EIRE
561199,48194,DOORMAT HEARTS,10,7/25/2011 14:45,6.75,14970,United Kingdom
565378,22382,LUNCH BAG SPACEBOY DESIGN ,10,9/2/2011 15:16,4.96,NA,United Kingdom
568868,23077,DOUGHNUT LIP GLOSS ,20,9/29/2011 12:00,1.25,12957,United Kingdom
549733,85014A,BLACK/BLUE POLKADOT UMBRELLA,2,4/11/2011 16:56,5.95,17827,United Kingdom
576075,21238,RED RETROSPOT CUP,3,11/13/2011 16:16,0.85,15861,United Kingdom
580695,22211,WOOD STAMP SET FLOWERS,1,12/5/2011 16:03,0.83,13230,United Kingdom
570275,23343,JUMBO BAG VINTAGE CHRISTMAS ,40,10/10/2011 10:57,2.08,13098,United Kingdom
565378,22355,CHARLOTTE BAG SUKI DESIGN,60,9/2/2011 15:16,2.46,NA,United Kingdom
541406,21843,RED RETROSPOT CAKE STAND,1,1/17/2011 15:19,10.95,14657,United Kingdom
572676,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,20,10/25/2011 13:30,0.82,16258,United Kingdom
565295,72741,GRAND CHOCOLATECANDLE,9,9/2/2011 12:01,1.45,12794,Portugal
563205,48185,DOORMAT FAIRY CAKE,2,8/14/2011 12:03,7.95,14040,United Kingdom
537265,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,12/6/2010 11:26,8.5,15919,United Kingdom
567304,23404,HOME SWEET HOME BLACKBOARD,1,9/19/2011 13:27,4.95,14704,United Kingdom
567424,23019,SMALL APOTHECARY MEASURING JAR ,3,9/20/2011 11:16,8.25,16369,United Kingdom
560257,22141,CHRISTMAS CRAFT TREE TOP ANGEL,12,7/17/2011 13:25,2.1,13340,United Kingdom
545462,21164,HOME SWEET HOME METAL SIGN ,6,3/3/2011 8:24,2.95,17567,United Kingdom
548701,22335,HEART DECORATION PAINTED ZINC ,12,4/3/2011 11:36,0.65,17629,United Kingdom
574967,22726,ALARM CLOCK BAKELIKE GREEN,12,11/8/2011 10:51,8.29,NA,United Kingdom
570186,22738,RIBBON REEL SNOWY VILLAGE,10,10/7/2011 15:01,1.65,17509,United Kingdom
562688,22536,MAGIC DRAWING SLATE PURDEY,5,8/8/2011 13:53,0.42,13869,United Kingdom
549368,21931,JUMBO STORAGE BAG SUKI,1,4/8/2011 11:26,2.08,18036,United Kingdom
567150,35817P,thrown away,-44,9/16/2011 15:29,0,NA,United Kingdom
552631,22992,REVOLVER WOODEN RULER ,12,5/10/2011 12:55,1.95,12684,France
558861,85185B,PINK HORSE SOCK PUPPET,6,7/4/2011 12:19,2.95,13373,United Kingdom
542000,84378,SET OF 3 HEART COOKIE CUTTERS,12,1/25/2011 10:49,1.25,14257,United Kingdom
565781,23172,REGENCY TEA PLATE PINK,24,9/6/2011 15:34,1.65,13098,United Kingdom
551564,22698,PINK REGENCY TEACUP AND SAUCER,6,5/3/2011 10:56,2.95,16609,United Kingdom
547243,22078,RIBBON REEL LACE DESIGN ,3,3/21/2011 16:59,2.1,17231,United Kingdom
566818,23360,SET 8 CANDLES VINTAGE DOILY,12,9/15/2011 11:20,1.95,13104,United Kingdom
551337,22782,SET 3 WICKER STORAGE BASKETS ,1,4/27/2011 16:54,24.95,16418,United Kingdom
550621,22994,TRAVEL CARD WALLET RETROSPOT,2,4/19/2011 13:41,0.42,13263,United Kingdom
568060,22178,VICTORIAN GLASS HANGING T-LIGHT,6,9/23/2011 13:11,1.95,14546,United Kingdom
557009,16045,POPART WOODEN PENCILS ASST,100,6/16/2011 11:38,0.04,14321,United Kingdom
556803,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,3,6/14/2011 14:57,6.63,NA,United Kingdom
552279,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,5/8/2011 12:38,1.65,15117,United Kingdom
574262,22619,SET OF 6 SOLDIER SKITTLES,4,11/3/2011 14:05,3.75,13721,United Kingdom
562542,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,8/5/2011 15:40,0.42,17377,United Kingdom
559055,23202,JUMBO BAG VINTAGE LEAF,1,7/5/2011 17:09,4.13,NA,United Kingdom
538177,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,12/10/2010 9:51,1.66,NA,United Kingdom
536592,90161A,ANT COPPER RED BOUDICCA BRACELET,1,12/1/2010 17:06,5.09,NA,United Kingdom
574545,23159,SET OF 5 PANCAKE DAY MAGNETS,12,11/4/2011 14:54,2.08,17084,United Kingdom
571713,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,9,10/18/2011 16:58,2.46,NA,United Kingdom
578833,22629,SPACEBOY LUNCH BOX ,3,11/25/2011 15:23,2.46,NA,United Kingdom
580754,22738,RIBBON REEL SNOWY VILLAGE,2,12/6/2011 10:05,4.13,NA,United Kingdom
537638,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,3,12/7/2010 15:28,5.06,NA,United Kingdom
546331,22796,PHOTO FRAME 3 CLASSIC HANGING,2,3/11/2011 10:31,9.95,13133,United Kingdom
546429,22179,SET 10 LIGHTS NIGHT OWL,1,3/13/2011 15:25,6.75,17611,United Kingdom
551269,21933,PINK VINTAGE PAISLEY PICNIC BAG,20,4/27/2011 12:21,1.65,12840,United Kingdom
544074,51014L,"FEATHER PEN,LIGHT PINK",12,2/15/2011 14:49,0.85,14156,EIRE
542275,22960,JAM MAKING SET WITH JARS,6,1/27/2011 10:18,4.25,13089,United Kingdom
562038,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,8/2/2011 9:35,0.83,12633,Germany
551292,23201,JUMBO BAG ALPHABET,30,4/27/2011 14:27,1.65,14298,United Kingdom
571305,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,10/17/2011 9:55,10.79,NA,United Kingdom
560223,21468,BUTTERFLY CROCHET FOOD COVER,3,7/15/2011 15:32,3.75,16904,United Kingdom
574356,21714,CITRONELLA CANDLE GARDEN POT,3,11/4/2011 10:48,3.29,NA,United Kingdom
563533,21530,DAIRY MAID TOASTRACK,3,8/17/2011 11:14,0.79,16241,United Kingdom
571931,23012,GLASS APOTHECARY BOTTLE PERFUME,1,10/19/2011 16:59,8.29,NA,United Kingdom
577845,23504,PLAYING CARDS JUBILEE UNION JACK,24,11/22/2011 10:44,1.25,18139,United Kingdom
C547502,22189,CREAM HEART CARD HOLDER,-1,3/23/2011 12:42,3.95,14513,United Kingdom
554054,23110,PARISIENNE KEY CABINET ,1,5/20/2011 15:29,12.46,NA,United Kingdom
537126,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/5/2010 12:13,2.95,18118,United Kingdom
576217,21034,REX CASH+CARRY JUMBO SHOPPER,1,11/14/2011 12:56,0.95,17081,United Kingdom
543040,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1,2/2/2011 17:06,2.95,17337,United Kingdom
569388,23284,DOORMAT KEEP CALM AND COME IN,200,10/3/2011 16:50,7.08,14031,United Kingdom
545215,22348,TEA BAG PLATE RED RETROSPOT,1,2/28/2011 16:47,1.63,NA,United Kingdom
573491,21618,CHECK,-54,10/31/2011 11:56,0,NA,United Kingdom
559526,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,7/10/2011 11:19,2.08,15756,United Kingdom
578445,51014A,"FEATHER PEN,HOT PINK",12,11/24/2011 12:25,0.39,15005,United Kingdom
572307,22147,FELTCRAFT BUTTERFLY HEARTS,5,10/23/2011 15:23,1.45,16905,United Kingdom
572549,20652,BLUE POLKADOT LUGGAGE TAG ,1,10/24/2011 17:03,2.46,NA,United Kingdom
537126,21207,SKULL AND CROSSBONES  GARLAND ,2,12/5/2010 12:13,1.65,18118,United Kingdom
537775,22375,AIRLINE BAG VINTAGE JET SET BROWN,4,12/8/2010 12:41,4.25,17722,United Kingdom
563213,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,8,8/14/2011 12:55,0.55,16115,United Kingdom
579524,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,11/30/2011 8:17,1.65,16295,United Kingdom
554079,23154,SET OF 4 JAM JAR MAGNETS,2,5/22/2011 11:41,2.08,14546,United Kingdom
576065,85035C,ROSE 3 WICK MORRIS BOX CANDLE,2,11/13/2011 15:42,1.25,15005,United Kingdom
538368,85084,HOLLY TOP CHRISTMAS STOCKING,1,12/12/2010 10:57,0.85,15503,United Kingdom
570016,84879,ASSORTED COLOUR BIRD ORNAMENT,8,10/7/2011 10:06,1.69,14911,EIRE
538378,82599,FANNY'S REST STOPMETAL SIGN,5,12/12/2010 11:26,2.1,14577,United Kingdom
576830,23453,OVAL  MINI PORTRAIT FRAME,4,11/16/2011 14:54,1.95,14898,United Kingdom
546528,22088,PAPER BUNTING COLOURED LACE,10,3/14/2011 13:04,2.95,15311,United Kingdom
C539606,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,-7,12/20/2010 14:09,0.85,16145,United Kingdom
574707,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,11/6/2011 14:08,0.83,17107,United Kingdom
537399,22900, SET 2 TEA TOWELS I LOVE LONDON ,2,12/6/2010 14:31,2.95,13030,United Kingdom
577500,23284,DOORMAT KEEP CALM AND COME IN,1,11/20/2011 12:30,8.25,14052,United Kingdom
555233,21089,SET/6 GREEN SPRING PAPER CUPS,12,6/1/2011 12:46,0.19,13917,United Kingdom
539981,22112,CHOCOLATE HOT WATER BOTTLE,3,12/23/2010 14:35,4.95,13304,United Kingdom
559547,22453,MEASURING TAPE BABUSHKA BLUE,2,7/10/2011 15:12,2.95,17758,United Kingdom
548894,85132C,CHARLIE AND LOLA FIGURES TINS,1,4/4/2011 16:01,5.79,NA,United Kingdom
569740,23344,JUMBO BAG 50'S CHRISTMAS ,30,10/6/2011 10:52,2.08,15769,United Kingdom
573876,21992,VINTAGE PAISLEY STATIONERY SET,2,11/1/2011 12:48,1.25,16360,United Kingdom
562553,82567,"AIRLINE LOUNGE,METAL SIGN",1,8/5/2011 16:34,1.63,NA,United Kingdom
C569112,22362,GLASS JAR PEACOCK BATH SALTS,-3,9/30/2011 12:47,2.95,17405,United Kingdom
559051,21943,CAKES AND RABBITS DESIGN FLANNEL ,2,7/5/2011 16:47,0.83,NA,United Kingdom
550188,22636,CHILDS BREAKFAST SET CIRCUS PARADE,8,4/14/2011 18:57,7.65,12457,Switzerland
544167,22507,MEMO BOARD RETROSPOT  DESIGN,4,2/16/2011 13:14,4.95,14755,United Kingdom
541870,21627,ELEPHANT CARNIVAL POUFFE,1,1/24/2011 9:39,29.17,NA,United Kingdom
555149,22385,JUMBO BAG SPACEBOY DESIGN,1,5/31/2011 15:49,4.13,NA,United Kingdom
576339,22564,ALPHABET STENCIL CRAFT,2,11/14/2011 15:27,2.46,14096,United Kingdom
537640,20961,STRAWBERRY BATH SPONGE ,3,12/7/2010 15:31,2.51,NA,United Kingdom
578347,20761,BLUE PAISLEY SKETCHBOOK,2,11/24/2011 9:26,7.46,NA,United Kingdom
556051,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,2,6/8/2011 13:09,1.65,13742,United Kingdom
563098,48187,DOORMAT NEW ENGLAND,4,8/12/2011 9:14,7.95,14911,EIRE
562272,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,8/4/2011 8:18,2.95,12971,United Kingdom
551696,21931,JUMBO STORAGE BAG SUKI,10,5/3/2011 13:39,2.08,14110,United Kingdom
540526,22976,CIRCUS PARADE CHILDRENS EGG CUP ,2,1/9/2011 13:41,1.25,14606,United Kingdom
553856,21982,PACK OF 12 SUKI TISSUES ,2,5/19/2011 13:28,0.29,16813,United Kingdom
569767,22418,10 COLOUR SPACEBOY PEN,24,10/6/2011 11:24,0.85,14849,United Kingdom
576079,23300,GARDENERS KNEELING PAD CUP OF TEA ,5,11/13/2011 16:24,1.65,16877,United Kingdom
565408,22637,PIGGY BANK RETROSPOT ,2,9/4/2011 11:12,2.55,16813,United Kingdom
569238,23502,PLAYING CARDS VINTAGE DOILY ,2,10/2/2011 15:52,1.25,17954,United Kingdom
564189,22819,"BIRTHDAY CARD, RETRO SPOT",12,8/23/2011 15:34,0.42,14769,United Kingdom
572066,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,10/20/2011 13:07,0.55,15159,United Kingdom
562840,22367,CHILDRENS APRON SPACEBOY DESIGN,2,8/9/2011 16:27,1.95,14527,United Kingdom
556199,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,6/9/2011 12:40,1.25,16170,United Kingdom
581494,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,12/9/2011 10:13,1.65,12518,Germany
575136,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,11/8/2011 14:53,3.95,15103,United Kingdom
577790,22802,FAUX FUR CHOCOLATE THROW,1,11/21/2011 16:35,19.95,14198,United Kingdom
546373,22556,PLASTERS IN TIN CIRCUS PARADE ,24,3/11/2011 12:00,1.65,12583,France
565152,22748,POPPY'S PLAYHOUSE KITCHEN,2,9/1/2011 14:42,2.1,17799,United Kingdom
551658,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,20,5/3/2011 12:13,0.85,16746,United Kingdom
549834,22727,ALARM CLOCK BAKELIKE RED ,18,4/12/2011 13:20,3.75,16672,United Kingdom
572513,84987,SET OF 36 TEATIME PAPER DOILIES,2,10/24/2011 14:36,1.45,16728,United Kingdom
537604,20750,RED RETROSPOT MINI CASES,12,12/7/2010 13:01,6.35,13488,United Kingdom
559796,22356,CHARLOTTE BAG PINK POLKADOT,16,7/12/2011 13:30,2.46,NA,United Kingdom
572091,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,24,10/20/2011 14:40,2.55,15129,United Kingdom
569918,21914,BLUE HARMONICA IN BOX ,12,10/6/2011 17:03,1.25,15766,United Kingdom
573280,21506,"FANCY FONT BIRTHDAY CARD, ",12,10/28/2011 13:42,0.42,14221,United Kingdom
553574,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,24,5/18/2011 9:59,2.1,16422,United Kingdom
575576,23378,PACK OF 12 50'S CHRISTMAS TISSUES,24,11/10/2011 11:45,0.39,16025,United Kingdom
562100,21524,DOORMAT SPOTTY HOME SWEET HOME,2,8/2/2011 14:00,7.95,13437,United Kingdom
565149,20984,12 PENCILS TALL TUBE POSY,48,9/1/2011 14:13,0.29,14414,United Kingdom
575739,20724,RED RETROSPOT CHARLOTTE BAG,1,11/11/2011 9:05,1.63,NA,United Kingdom
578698,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,48,11/25/2011 10:20,0.29,12620,France
538296,22779,WOODEN OWLS LIGHT GARLAND ,4,12/10/2010 13:06,4.25,13148,United Kingdom
538827,35646,VINTAGE BEAD PINK EVENING BAG,24,12/14/2010 12:59,1.25,14298,United Kingdom
